3933,Hagen Daza - Dk Choocolate,295,2,2kg packs,7.05,302,43,10,0
3934,Chicken Breast Wing On,436,1,1kg pack,11.0,276,68,57,0
3935,Potatoes - Idaho 100 Count,784,2,Dozen,44.17,666,50,61,0
3936,Shopper Bag - S - 4,623,6,100 packs,36.03,674,37,20,0
3937,Soup - Campbells Beef Strogonoff,1456,6,500 grams,41.82,500,66,20,0
3938,Pepper - Gypsy Pepper,84,2,2 pack,33.32,1000,70,15,0
3939,"Turkey - Whole, Fresh",706,1,100 packs,44.17,247,100,4,0
3940,Beans - Fava Fresh,730,7,2 pack,32.07,459,17,13,0
3941,Vinegar - Red Wine,1434,2,packs,29.42,358,22,62,0
3942,Bread - Olive,653,2,100 grams,8.13,184,53,94,0
3943,Creme De Cacao White,1727,7,300 grams,34.58,617,65,20,0
3944,"Halibut - Whole, Fresh",568,5,packs,15.91,388,68,29,0
3945,Soupcontfoam16oz 116con,878,1,12 pieces,44.28,547,100,27,1
3946,Sobe - Orange Carrot,1189,6,20x 100 grams,22.31,238,16,78,0
3947,Wine - Cabernet Sauvignon,856,6,1 box,18.24,920,59,74,0
3948,Lamb - Whole Head Off,433,4,1 box,38.19,712,78,91,0
3949,Sugar Thermometer,1615,7,20x 100 grams,18.01,954,3,90,0
3950,Blouse / Shirt / Sweater,703,1,2 pack,22.64,762,12,46,0
3951,Muffin Hinge - 211n,553,2,packs,6.88,107,32,78,0
3952,Horseradish Root,1883,1,2kg packs,30.61,168,66,86,0
3953,Chocolate Bar - Oh Henry,465,2,12 pieces,45.54,746,71,51,0
3954,Cornstarch,1526,7,16 kg pkg,27.12,472,10,86,0
3955,Soup - Campbellschix Stew,313,4,1 box,47.62,859,31,79,0
3956,Muffin Batt - Blueberry Passion,622,5,30 packs,47.93,328,92,65,0
3957,Clementine,1290,3,packs,47.04,566,73,85,0
3958,Wine - Prem Select Charddonany,1834,4,Dozen,7.4,357,99,63,0
3959,Pate Pans Yellow,1722,4,12 pieces,28.63,943,8,72,0
3960,Bread - Olive Dinner Roll,290,1,16 kg pkg,25.26,287,12,56,0
3961,Tea - Earl Grey,513,5,Dozen,34.33,447,1,18,0
3962,V8 - Vegetable Cocktail,1028,6,12 box,19.81,237,25,60,0
3963,Energy Drink,1249,8,30 packs,23.64,376,64,61,0
3964,"Fish - Soup Base, Bouillon",1587,4,20x 100 grams,22.89,168,37,16,0
3965,Longos - Grilled Veg Sandwiches,888,5,500 grams,6.68,262,32,25,0
3966,Salmon - Fillets,863,5,12 box,7.03,112,72,16,0
3967,Buffalo - Tenderloin,586,3,20x 100 grams,36.35,753,3,31,0
3968,Appetizer - Crab And Brie,1155,7,1kg pack,22.46,491,63,75,0
3969,Chevril,1874,2,300 grams,16.74,786,56,81,0
3970,Fiddlehead - Frozen,1077,7,30 packs,36.33,169,54,92,0
3971,French Kiss Vanilla,187,5,1kg pack,42.94,290,35,54,0
3972,Quinoa,1074,1,100 grams,38.97,594,28,28,0
3973,Soup Campbells Beef With Veg,1413,3,500 grams,46.16,698,69,73,0
3974,Foie Gras,1789,1,100 grams,46.44,387,17,30,0
3975,Bread - Sour Sticks With Onion,1612,8,Dozen,25.76,436,6,32,0
3976,Wine - Two Oceans Cabernet,421,6,12 box,32.51,545,46,12,0
3977,"Marsala - Sperone, Fine, D.o.c.",119,7,12 box,39.05,272,15,25,0
3978,Beer - Blue,266,6,20x 100 grams,17.9,367,74,71,0
3979,Chicken Breast Halal,606,1,20x 100 grams,20.62,971,49,52,0
3980,Breadfruit,1729,6,500 grams,44.3,653,10,29,0
3981,Lamb - Sausage Casings,300,3,Dozen,18.31,972,13,45,0
3982,Buttons,1164,1,100 packs,43.9,256,10,39,0
3983,Chocolate - Unsweetened,1681,6,12 pieces,45.94,93,51,72,0
3984,Pork - Side Ribs,1959,6,500 grams,43.0,982,50,92,0
3985,Corn - Mini,318,5,12 box,42.79,121,91,73,0
3986,Chickhen - Chicken Phyllo,1024,7,2kg packs,37.02,8,7,87,0
3987,Muffin - Banana Nut Individual,1029,3,packs,22.66,73,95,17,0
3988,Sherbet - Raspberry,1039,6,16 kg pkg,23.94,456,50,70,0
3989,Eggplant Italian,1729,7,500 grams,25.71,228,86,12,0
3990,Wine - Lou Black Shiraz,549,1,1kg pack,25.51,386,49,18,0
3991,Bagelers - Cinn / Brown,1050,6,30 packs,39.09,15,71,19,0
3992,Rice - Wild,224,3,20x 100 grams,40.03,200,63,92,0
3993,"Wine - Red, Pelee Island Merlot",794,6,16 kg pkg,19.1,254,86,26,0
3994,Wiberg Cure,78,4,100 grams,38.65,890,93,45,0
3995,Brandy Apricot,1160,2,packs,35.3,927,96,23,0
3996,Carbonated Water - Raspberry,1023,2,12 pieces,27.74,292,9,55,0
3997,Lettuce - Treviso,390,6,12 pieces,7.66,973,84,11,0
3998,Browning Caramel Glace,1942,2,1 box,21.11,606,72,54,0
3999,Gelatine Leaves - Envelopes,713,1,100 grams,22.34,212,87,93,0
4000,Appetizer - Crab And Brie,649,4,Dozen,6.19,476,59,31,0
4001,Calypso - Lemonade,1839,2,20x 100 grams,35.23,208,26,29,0
4002,Shrimp - Black Tiger 13/15,597,8,packs,36.6,456,32,43,0
4003,Puree - Passion Fruit,585,4,Dozen,16.36,584,86,79,0
4004,"Tomatoes - Vine Ripe, Red",811,7,20x 100 grams,42.01,255,47,56,0
4005,Foil - 4oz Custard Cup,1377,6,2kg packs,8.35,28,21,79,0
4006,"Trout - Rainbow, Frozen",545,1,2kg packs,30.72,849,55,27,0
4007,Squid - Tubes / Tenticles 10/20,1263,6,2kg packs,32.05,30,38,37,0
4008,Beans - Soya Bean,29,3,2kg packs,38.33,640,53,23,0
4009,"Shrimp - 16/20, Peeled Deviened",801,7,100 grams,49.23,81,26,34,0
4010,Bagel - Whole White Sesame,1230,6,30 packs,48.76,306,38,81,0
4011,Foie Gras,623,3,12 box,17.01,400,13,68,0
4012,Trueblue - Blueberry 12x473ml,630,5,100 packs,14.11,813,83,51,0
4013,Pork - Backs - Boneless,1832,2,Dozen,47.29,121,78,92,0
4014,Table Cloth 54x54 Colour,1698,3,12 pieces,13.64,287,82,47,0
4015,Sesame Seed Black,1498,2,20x 100 grams,19.24,177,73,67,0
4016,Mountain Dew,1482,6,300 grams,40.48,782,1,68,0
4017,"Tart Shells - Savory, 2",168,2,100 packs,16.17,151,11,56,0
4018,Bread - Petit Baguette,1115,3,1 box,7.85,672,84,83,0
4019,Canadian Emmenthal,14,6,100 packs,5.31,577,76,52,0
4020,Absolut Citron,1351,5,12 pieces,33.08,475,46,24,0
4021,Wine - Tribal Sauvignon,851,2,2kg packs,7.56,887,54,65,0
4022,Bouq All Italian - Primerba,1021,2,300 grams,11.58,704,84,19,0
4023,Bagel - Whole White Sesame,1675,5,Dozen,35.54,739,37,11,0
4024,Squid - Breaded,853,4,300 grams,21.33,256,91,30,0
4025,"Cheese - Woolwich Goat, Log",920,2,100 grams,43.34,387,19,39,0
4026,Shrimp - Black Tiger 8 - 12,1744,1,12 pieces,38.55,822,78,35,0
4027,Whmis Spray Bottle Graduated,1852,8,Dozen,33.45,732,1,78,0
4028,Chervil - Fresh,1356,6,2 pack,27.53,57,96,54,0
4029,"Fish - Halibut, Cold Smoked",955,5,packs,43.88,320,11,50,0
4030,Wine - Red Oakridge Merlot,1263,1,12 pieces,24.01,608,56,38,0
4031,Wine La Vielle Ferme Cote Du,1263,3,12 box,47.18,763,10,4,1
4032,Sauce - Soy Low Sodium - 3.87l,1460,7,100 packs,40.5,247,7,8,0
4033,"Soup - Canadian Pea, Dry Mix",568,5,2 pack,6.4,318,52,36,0
4034,Ecolab - Hobart Washarm End Cap,1342,6,300 grams,33.34,582,100,6,0
4035,Bread Fig And Almond,1696,6,1 box,47.14,182,42,31,0
4036,Kellogs Cereal In A Cup,1998,7,100 packs,44.05,577,21,76,0
4037,Pears - Anjou,121,8,Dozen,21.9,184,24,23,0
4038,Island Oasis - Ice Cream Mix,1686,2,300 grams,30.1,173,75,68,0
4039,Bread - Pumpernickel,928,8,2 pack,25.89,304,28,36,0
4040,Bread Sour Rolls,200,5,100 packs,13.17,239,25,20,0
4041,Beef - Top Butt,1306,3,Dozen,35.76,759,27,7,0
4042,Tea - Black Currant,1413,2,30 packs,49.25,709,9,91,0
4043,"Tendrils - Baby Pea, Organic",1555,1,100 packs,11.35,926,58,65,0
4044,Longos - Assorted Sandwich,1853,4,16 kg pkg,47.36,684,64,26,0
4045,Nori Sea Weed - Gold Label,777,2,12 pieces,16.72,557,99,69,1
4046,Sultanas,575,5,2 pack,31.71,849,34,44,0
4047,Wine - Casablanca Valley,108,3,500 grams,32.5,156,33,24,0
4048,Dried Peach,950,4,packs,14.0,747,34,96,0
4049,"Pasta - Cappellini, Dry",123,3,100 packs,12.03,8,70,76,0
4050,Vector Energy Bar,951,6,1kg pack,46.95,368,33,59,0
4051,Mortadella,1454,7,2 pack,27.85,344,18,73,0
4052,"Pepper - Paprika, Hungarian",893,2,100 packs,42.78,537,13,2,0
4053,Napkin - Beverage 1 Ply,599,1,12 pieces,48.17,377,95,57,0
4054,"Gingerale - Schweppes, 355 Ml",52,7,packs,20.19,160,47,35,0
4055,Shrimp - 150 - 250,795,1,12 box,38.75,412,4,62,0
4056,Island Oasis - Ice Cream Mix,524,2,300 grams,21.34,545,52,48,0
4057,Ice Cream Bar - Oreo Sandwich,192,7,1 box,23.52,166,23,16,0
4058,"Capon - Breast, Double, Wing On",1372,3,500 grams,37.61,859,93,28,0
4059,Container Clear 8 Oz,1959,6,30 packs,21.23,774,80,64,0
4060,"Oregano - Dry, Rubbed",1378,7,1kg pack,20.38,90,44,35,0
4061,Silicone Paper 16.5x24,1936,1,12 box,27.47,807,30,84,0
4062,"Pork - Loin, Boneless",1417,5,1kg pack,18.96,347,84,89,0
4063,Pie Box - Cello Window 2.5,1039,3,12 box,34.47,35,7,89,0
4064,Chocolate - Dark,716,8,30 packs,8.93,424,56,78,0
4065,"Potatoes - Purple, Organic",465,8,300 grams,41.6,52,5,14,0
4066,Wine - Cotes Du Rhone,1072,1,30 packs,46.42,861,56,96,0
4067,"Wine - Harrow Estates, Vidal",232,6,1kg pack,38.0,208,17,4,0
4068,"Beef - Ox Tongue, Pickled",615,7,100 grams,39.61,653,64,48,0
4069,Napkin White,20,1,1kg pack,9.95,502,4,34,0
4070,Raisin - Dark,1439,3,2 pack,40.85,396,100,15,0
4071,Foam Dinner Plate,620,4,300 grams,40.28,403,66,60,0
4072,Dragon Fruit,1858,6,1kg pack,41.11,633,49,26,0
4073,Pheasants - Whole,1645,4,12 pieces,11.32,910,72,10,0
4074,Pernod,756,7,300 grams,40.72,684,23,81,0
4075,Compound - Strawberry,1820,8,16 kg pkg,5.14,564,12,38,0
4076,Tahini Paste,672,3,1kg pack,48.76,651,33,25,0
4077,Goat - Leg,1038,7,2 pack,11.07,56,33,50,0
4078,Wine - Champagne Brut Veuve,1683,5,12 box,20.29,368,81,77,0
4079,Wine - Fontanafredda Barolo,1479,2,500 grams,6.03,605,58,81,0
4080,Oil - Olive,1652,6,1 box,15.88,843,82,70,0
4081,"Stock - Beef, Brown",1811,8,1kg pack,10.69,364,71,35,0
4082,Soup - Cream Of Broccoli,1756,2,30 packs,15.95,333,63,17,0
4083,"Chilli Paste, Hot Sambal Oelek",127,4,1kg pack,5.17,434,68,55,0
4084,"Pork - Loin, Bone - In",1612,5,100 grams,42.38,306,42,53,0
4085,Cassis,1116,3,500 grams,14.38,38,37,65,0
4086,Propel Sport Drink,189,6,30 packs,6.09,935,97,70,0
4087,"Nut - Almond, Blanched, Ground",438,3,16 kg pkg,42.51,926,22,34,0
4088,Cheese - Brick With Onion,810,7,Dozen,31.28,162,73,79,0
4089,Beets - Pickled,166,5,12 box,44.78,938,46,38,0
4090,Ecolab Silver Fusion,545,7,1kg pack,26.17,41,69,39,0
4091,"Soup - Campbells, Classic Chix",1133,1,12 box,16.38,265,73,3,0
4092,Crab - Soft Shell,1051,1,2 pack,6.89,660,62,48,0
4093,Paper Cocktail Umberlla 80 - 180,1526,4,Dozen,41.99,11,50,4,0
4094,Beans - Green,446,1,300 grams,33.12,853,30,86,0
4095,Oven Mitt - 13 Inch,513,8,packs,6.91,661,14,49,0
4096,Pail For Lid 1537,249,6,1 box,37.56,856,61,93,0
4097,Wine - Chateau Timberlay,1518,2,2kg packs,32.52,911,81,100,0
4098,Cranberries - Fresh,1409,5,2kg packs,41.38,974,3,87,0
4099,Onions - Cooking,1736,3,12 box,49.92,841,23,82,0
4100,"Pork - Bacon, Double Smoked",59,6,packs,19.97,138,40,88,0
4101,Fruit Mix - Light,1556,4,300 grams,43.42,264,86,73,0
4102,"Nut - Peanut, Roasted",1424,2,30 packs,43.93,777,78,8,0
4103,Apple - Macintosh,1383,5,300 grams,44.32,557,78,85,0
4104,Sauerkraut,27,4,Dozen,27.13,768,12,61,0
4105,Straws - Cocktale,1581,3,500 grams,24.56,988,76,56,0
4106,Shark - Loin,1732,6,30 packs,12.19,992,80,87,0
4107,Chicken Giblets,326,3,300 grams,32.36,597,45,88,0
4108,Longos - Greek Salad,152,5,Dozen,39.25,339,5,79,0
4109,"Soup - Knorr, Chicken Noodle",1482,7,20x 100 grams,32.54,109,5,21,0
4110,Soup Campbells - Tomato Bisque,1988,4,12 box,26.43,614,87,41,0
4111,Rye Special Old,1430,4,2 pack,10.86,677,21,74,0
4112,Dr. Pepper - 355ml,1196,3,2kg packs,36.72,648,85,25,0
4113,"Pasta - Orzo, Dry",1272,3,500 grams,46.02,553,37,65,0
4114,Flour - Chickpea,914,4,packs,43.79,309,86,15,0
4115,Oil - Coconut,1813,1,500 grams,48.8,676,69,15,0
4116,Ecolab Silver Fusion,448,5,300 grams,46.27,342,51,9,0
4117,Cleaner - Comet,959,1,100 packs,19.52,82,41,89,0
4118,Juice - Lagoon Mango,1444,4,12 pieces,31.13,41,28,37,0
4119,Squeeze Bottle,1270,4,packs,39.6,388,32,30,0
4120,"Beans - Black Bean, Canned",1445,6,2 pack,40.33,176,49,42,0
4121,Flower - Commercial Bronze,1776,8,1kg pack,7.63,36,79,97,0
4122,Beef Striploin Aaa,1133,1,packs,45.35,411,30,78,0
4123,"Chicken - Leg, Fresh",1447,8,100 packs,11.69,80,95,90,0
4124,"Cheese - Mozzarella, Shredded",79,6,100 packs,17.15,87,9,45,0
4125,Kiwi Gold Zespri,1137,1,packs,49.44,232,60,70,0
4126,Sunflower Seed Raw,119,8,20x 100 grams,19.58,416,83,11,0
4127,Contreau,1342,7,300 grams,13.27,247,94,5,0
4128,Mikes Hard Lemonade,667,2,12 pieces,19.13,225,78,84,0
4129,Pasta - Canelloni,1383,8,2 pack,9.65,636,86,52,0
4130,Longan,1063,8,1kg pack,10.7,491,1,1,0
4131,Nectarines,359,2,20x 100 grams,18.53,722,50,67,0
4132,Crackers - Melba Toast,118,5,1kg pack,31.7,136,55,9,0
4133,Pepper - Sorrano,1412,4,20x 100 grams,39.17,182,20,99,0
4134,"Doilies - 5, Paper",142,5,12 pieces,27.53,97,87,91,0
4135,Longos - Lasagna Beef,356,7,12 box,20.68,983,19,88,0
4136,Banana,318,3,2kg packs,12.58,474,53,42,0
4137,Juice - Apple 284ml,297,2,30 packs,43.17,377,35,43,0
4138,Cheese - Brick With Onion,1369,1,Dozen,37.77,461,96,17,0
4139,Sobe - Lizard Fuel,1116,1,2kg packs,45.63,983,59,76,0
4140,Lemon Pepper,1456,3,30 packs,30.05,221,55,24,0
4141,"Artichoke - Hearts, Canned",1558,2,100 packs,10.81,775,90,79,0
4142,"Soup - Campbells, Spinach Crm",82,3,12 box,16.41,100,80,66,0
4143,Eggs - Extra Large,1989,2,16 kg pkg,38.06,72,18,74,0
4144,"Turkey - Breast, Bone - In",1817,8,30 packs,49.5,699,26,88,0
4145,Pork - Backfat,950,8,1kg pack,19.41,837,50,84,0
4146,Foam Dinner Plate,1963,3,2kg packs,38.34,411,74,97,0
4147,Ham - Cooked Italian,1446,3,2 pack,36.13,76,26,35,0
4148,Energy Drink - Redbull 355ml,1731,1,1 box,17.28,630,63,64,0
4149,Energy Drink - Franks Original,913,7,30 packs,41.85,240,77,56,0
4150,Ice Cream - Strawberry,666,7,12 pieces,21.86,275,57,12,0
4151,Beer - Moosehead,48,2,Dozen,16.03,151,68,46,0
4152,Ezy Change Mophandle,589,3,30 packs,11.71,997,35,86,0
4153,"Sauce - Soya, Light",1562,2,1 box,35.54,604,29,54,0
4154,"Nut - Walnut, Pieces",1168,8,12 box,43.59,46,58,71,0
4155,Broccoli - Fresh,11,6,16 kg pkg,25.92,678,95,91,0
4156,Longos - Greek Salad,1881,7,Dozen,32.9,643,47,19,0
4157,"Oil - Olive, Extra Virgin",543,3,300 grams,39.57,226,45,66,0
4158,Pepper - Cayenne,146,3,16 kg pkg,5.27,172,56,31,0
4159,"Wine - Red, Mouton Cadet",1994,5,1kg pack,10.48,708,92,24,0
4160,Bread Foccacia Whole,1044,6,30 packs,13.15,116,78,38,0
4161,Cheese - Brick With Onion,228,5,Dozen,32.41,187,84,5,0
4162,Onions Granulated,1970,2,500 grams,34.77,596,90,41,0
4163,Wine - Magnotta - Pinot Gris Sr,1828,5,100 grams,8.88,940,86,27,0
4164,Soup Campbells - Italian Wedding,909,5,12 box,22.23,877,52,85,0
4165,Petit Baguette,223,1,12 pieces,33.25,964,84,7,0
4166,Chicken Breast Halal,1686,1,100 packs,42.74,617,3,8,0
4167,Soup - Campbells Mac N Cheese,1946,8,100 grams,10.48,792,35,66,0
4168,Island Oasis - Cappucino Mix,481,2,2kg packs,37.83,779,44,5,0
4169,Bread - Assorted Rolls,237,5,16 kg pkg,20.65,105,11,36,0
4170,Cumin - Ground,261,3,1kg pack,41.19,581,89,59,0
4171,Creme De Menth - White,1653,6,20x 100 grams,49.71,760,12,48,0
4172,"Wine - White, Gewurtzraminer",283,6,1 box,40.06,870,72,74,0
4173,Beef - Short Loin,1164,4,packs,28.91,231,76,60,0
4174,Buttons,1586,3,100 grams,26.66,634,34,48,0
4175,Juice - Prune,1232,3,2kg packs,47.84,898,56,64,0
4176,Cheese - Pied De Vents,1478,2,300 grams,8.8,446,80,35,0
4177,Sage - Rubbed,827,3,20x 100 grams,13.13,276,32,10,0
4178,Chevril,292,4,500 grams,32.11,911,35,58,0
4179,Spinach - Spinach Leaf,115,8,12 box,22.94,923,63,68,0
4180,Appetizer - Escargot Puff,354,2,packs,13.12,102,16,39,0
4181,"Chilli Paste, Ginger Garlic",1254,6,20x 100 grams,20.89,201,54,24,0
4182,Cream Of Tartar,1778,5,100 packs,40.28,195,65,14,0
4183,Cookies Oatmeal Raisin,1103,2,20x 100 grams,31.05,916,20,80,0
4184,Water - Perrier,1790,5,1kg pack,20.83,736,54,26,0
4185,Water - San Pellegrino,1764,4,Dozen,13.15,322,30,51,0
4186,Cheese - St. Paulin,865,3,packs,47.91,648,35,97,0
4187,Bread - Crusty Italian Poly,184,1,2 pack,47.3,377,69,36,0
4188,Water - Spring 1.5lit,1706,3,20x 100 grams,19.57,169,77,98,0
4189,Tea Leaves - Oolong,223,2,100 grams,30.58,731,92,64,0
4190,Vegetable - Base,638,8,1 box,33.24,6,18,37,0
4191,Mace,1605,4,16 kg pkg,47.37,199,97,66,0
4192,"Napkin - Cocktail,beige 2 - Ply",875,5,500 grams,47.43,438,70,63,0
4193,Potatoes - Pei 10 Oz,364,1,20x 100 grams,31.14,565,32,80,0
4194,Wine - Delicato Merlot,1632,5,100 grams,39.13,978,57,59,0
4195,Avocado,322,4,16 kg pkg,44.68,841,53,55,0
4196,Silicone Paper 16.5x24,1262,1,12 box,35.06,155,96,83,0
4197,Cleaner - Lime Away,13,5,1 box,18.06,838,28,59,0
4198,Sproutsmustard Cress,1272,8,2kg packs,19.71,294,71,58,0
4199,Apple - Custard,80,5,300 grams,36.11,952,44,59,0
4200,Sprouts - China Rose,1634,7,12 box,47.47,29,38,78,0
4201,Guava,113,6,100 grams,49.89,124,18,16,0
4202,Ice Cream Bar - Drumstick,376,6,100 grams,43.55,527,26,46,0
4203,"Pepper - Chillies, Crushed",1616,3,30 packs,37.84,683,76,82,0
4204,Pork Casing,1183,2,100 grams,37.24,114,70,52,0
4205,Dr. Pepper - 355ml,558,7,Dozen,29.48,437,77,38,0
4206,"Octopus - Baby, Cleaned",426,5,Dozen,43.94,163,32,52,0
4207,Beer - Upper Canada Light,1343,4,16 kg pkg,41.51,347,58,68,0
4208,Tea - Jasmin Green,1250,5,20x 100 grams,46.85,373,68,3,0
4209,Wine - Prosecco Valdobiaddene,1537,6,2 pack,5.04,933,64,24,0
4210,Wine - Lou Black Shiraz,1848,5,500 grams,33.41,990,44,82,0
4211,"Oil - Food, Lacquer Spray",1732,2,500 grams,41.76,778,82,47,0
4212,"Potatoes - Purple, Organic",774,5,500 grams,38.51,989,3,18,0
4213,Russian Prince,599,1,1kg pack,28.56,894,12,85,0
4214,Tea - Black Currant,1196,5,12 box,7.84,304,61,32,0
4215,Appetiser - Bought,1376,1,100 grams,20.05,5,54,16,0
4216,Flour - Strong Pizza,1830,2,16 kg pkg,5.23,29,20,69,0
4217,Steam Pan - Half Size Deep,1892,5,2kg packs,5.97,271,99,95,0
4218,Gherkin - Sour,1396,2,1kg pack,34.43,78,26,88,0
4219,"Octopus - Baby, Cleaned",453,2,12 pieces,26.42,207,40,93,0
4220,Fenngreek Seed,555,6,30 packs,12.5,579,8,89,0
4221,Lamb Tenderloin Nz Fr,1172,5,1kg pack,35.4,670,5,15,0
4222,"Cheese - Mozzarella, Buffalo",1335,4,300 grams,42.57,770,70,28,0
4223,Oil - Grapeseed Oil,189,7,12 pieces,41.71,493,95,8,0
4224,Rambutan,353,4,300 grams,48.67,93,69,53,0
4225,Beef - Shank,1937,8,12 box,47.39,693,21,25,0
4226,Evaporated Milk - Skim,1454,7,2kg packs,22.95,902,8,99,0
4227,Papayas,395,3,2 pack,15.78,329,62,67,0
4228,Wine - Rosso Del Veronese Igt,1958,7,100 packs,35.8,952,30,19,0
4229,"Shrimp - Baby, Cold Water",413,5,1 box,34.59,413,85,32,0
4230,Wild Boar - Tenderloin,410,5,30 packs,24.23,680,18,2,0
4231,Limes,171,8,1kg pack,12.35,233,23,67,0
4232,Cauliflower,806,3,2 pack,37.78,188,71,52,0
4233,Wine - Cava Aria Estate Brut,1920,3,300 grams,42.43,525,42,90,0
4234,Wine - Redchard Merritt,1018,6,300 grams,26.55,70,98,79,0
4235,Ham - Black Forest,180,2,100 grams,49.3,338,94,63,0
4236,Lamb - Ground,32,1,1kg pack,10.94,593,77,92,0
4237,Bread - Kimel Stick Poly,1712,5,20x 100 grams,43.49,12,13,60,0
4238,"Fish - Soup Base, Bouillon",1146,4,2kg packs,43.35,615,82,86,0
4239,Milkettes - 2%,1633,3,100 packs,37.68,614,46,22,0
4240,"Beef - Rib Roast, Cap On",1247,4,1 box,9.48,878,48,59,0
4241,"Tendrils - Baby Pea, Organic",1233,4,1 box,35.72,956,3,79,0
4242,Glass - Juice Clear 5oz 55005,1422,1,30 packs,39.42,596,99,69,0
4243,Cheese - Goat,1081,7,Dozen,40.88,249,71,82,0
4244,"Shrimp - Baby, Cold Water",100,3,16 kg pkg,14.07,136,88,79,0
4245,Muffins - Assorted,1216,7,Dozen,23.93,373,10,74,0
4246,Rum - Mount Gay Eclipes,1929,4,Dozen,40.38,391,10,10,0
4247,Halibut - Fletches,1317,5,12 box,34.15,744,16,72,0
4248,Yokaline,1803,6,Dozen,19.94,764,90,20,0
4249,Soup - Cream Of Potato / Leek,1768,3,2 pack,34.45,117,20,53,0
4250,Chicken Breast Halal,851,7,100 packs,24.54,826,55,58,0
4251,Muffin Mix - Corn Harvest,51,5,1kg pack,45.13,856,32,97,0
4252,Papayas,488,4,2kg packs,6.89,498,33,94,0
4253,Pears - Anjou,1809,2,2kg packs,36.85,107,41,94,0
4254,"Marjoram - Dried, Rubbed",656,3,12 box,40.22,164,92,31,0
4255,Lamb - Ground,795,7,300 grams,12.73,423,22,10,0
4256,"Salsify, Organic",883,1,Dozen,30.89,328,66,55,0
4257,Soup - Campbells - Chicken Noodle,1192,2,1kg pack,39.12,39,93,16,0
4258,Limes,1383,5,12 pieces,26.63,408,39,76,0
4259,Soap - Mr.clean Floor Soap,1731,6,16 kg pkg,42.02,479,74,17,0
4260,Yogurt - French Vanilla,746,1,16 kg pkg,25.91,429,14,71,0
4261,Pepper - Green Thai,1500,7,30 packs,42.42,921,79,19,0
4262,"Pork - Ham, Virginia",1986,7,2kg packs,34.08,976,19,33,0
4263,"Tortillas - Flour, 10",1862,6,20x 100 grams,33.15,897,19,17,0
4264,"Lamb - Loin, Trimmed, Boneless",265,1,100 packs,29.97,372,10,83,0
4265,"Beans - Kidney, Red Dry",17,7,packs,42.46,947,89,74,0
4266,Juice - Ocean Spray Kiwi,1199,3,12 box,48.97,420,24,86,0
4267,Greens Mustard,450,3,2kg packs,48.61,856,14,84,0
4268,Mushroom - Crimini,1308,4,30 packs,27.79,984,66,29,0
4269,Shiratamako - Rice Flour,1113,5,30 packs,14.02,27,36,7,0
4270,Kiwi,21,3,1 box,5.85,983,19,4,0
4271,Wine - Barolo Fontanafredda,1509,1,20x 100 grams,24.27,708,50,80,0
4272,Juice - Prune,1496,1,300 grams,44.69,837,66,44,0
4273,Filling - Mince Meat,1176,4,12 box,48.25,524,92,55,0
4274,Wine - Magnotta - Cab Sauv,1032,4,2 pack,7.3,645,48,76,0
4275,Tart - Pecan Butter Squares,427,6,30 packs,42.13,704,7,58,0
4276,Soup - Campbells Beef Stew,1265,7,16 kg pkg,17.93,278,5,5,0
4277,Salami - Genova,509,4,12 box,43.99,889,66,63,0
4278,Turnip - Mini,1725,4,300 grams,23.56,938,23,46,0
4279,Pastry - Raisin Muffin - Mini,93,8,2 pack,12.76,949,31,64,0
4280,Beer - Molson Excel,1649,6,30 packs,34.41,208,32,78,0
4281,Cheese - Fontina,171,7,12 pieces,40.88,901,22,49,0
4282,"Beef - Bones, Cut - Up",117,7,100 grams,41.71,975,85,91,0
4283,Cucumber - Pickling Ontario,1601,2,300 grams,47.5,734,84,26,0
4284,Banana - Green,963,4,20x 100 grams,48.74,519,65,74,0
4285,Bread - Crusty Italian Poly,486,4,Dozen,46.18,962,29,69,0
4286,"Veal - Chops, Split, Frenched",440,3,1 box,27.26,987,79,2,0
4287,"Tortillas - Flour, 10",1253,3,packs,35.97,939,5,11,0
4288,"Croissant, Raw - Mini",1388,5,1kg pack,27.33,237,95,42,0
4289,Pheasants - Whole,915,3,100 grams,5.42,2,73,32,0
4290,Mix - Cocktail Strawberry Daiquiri,1941,4,2kg packs,22.04,747,91,15,0
4291,Orange Roughy 4/6 Oz,154,5,300 grams,15.85,401,38,84,0
4292,Pate - Cognac,1032,1,2 pack,6.74,966,28,14,0
4293,Tomatoes,89,5,1 box,46.99,832,94,51,0
4294,Ostrich - Fan Fillet,1593,6,12 box,9.8,207,85,71,0
4295,Table Cloth 90x90 Colour,451,3,12 box,45.38,843,38,89,0
4296,Onions - Pearl,1929,8,16 kg pkg,18.71,271,31,74,0
4297,Beef - Sushi Flat Iron Steak,655,6,100 grams,45.47,628,41,67,0
4298,Wine - Jaboulet Cotes Du Rhone,1536,3,1kg pack,34.77,620,77,49,0
4299,Cheese - Taleggio D.o.p.,1655,5,100 packs,25.33,470,77,16,0
4300,Baking Soda,1258,5,1 box,28.83,656,90,25,0
4301,The Pop Shoppe - Grape,1927,3,Dozen,10.12,959,79,56,0
4302,Miso Paste White,1068,8,100 grams,39.61,83,35,21,0
4303,Oil - Olive Bertolli,829,2,500 grams,45.14,880,37,12,0
4304,Milk Powder,1886,4,500 grams,46.22,844,53,9,0
